,rank,mean_importance
3mer_freq_5_GCA,79.0,5.637512723356485
3mer_freq_5_GCT,110.0,4.497882699221373
3mer_freq_5_GCG,84.0,5.3825249370187525
3mer_freq_5_GCC,125.0,3.9909809686243536
3mer_freq_5_CAA,61.0,6.624145808815956
3mer_freq_5_CAT,150.0,2.013776545226574
3mer_freq_5_CAG,27.0,11.962721512466668
3mer_freq_5_CAC,46.0,8.036131317913533
3mer_freq_5_CTA,115.0,4.3339756518602375
3mer_freq_5_CTT,26.0,12.794993180036546
3mer_freq_5_CTG,63.0,6.575814921036363
3mer_freq_5_CTC,78.0,5.654034581780434
3mer_freq_5_CGA,136.0,3.130474391579628
3mer_freq_5_CGT,81.0,5.45261460840702
3mer_freq_5_CGG,68.0,6.073965252935887
3mer_freq_5_CGC,69.0,6.054369574040175
3mer_freq_5_CCA,60.0,6.669371274113655
3mer_freq_5_CCT,104.0,4.607367388531566
3mer_freq_5_CCG,113.0,4.422143580019474
3mer_freq_5_CCC,21.0,15.4711543738842
