,rank,mean_importance
1mer_freq_5_A,12636.5,0.0
1mer_freq_5_T,12636.5,0.0
1mer_freq_5_G,12636.5,0.0
1mer_freq_5_C,12636.5,0.0
1mer_freq_C_A,12636.5,0.0
1mer_freq_C_T,12636.5,0.0
1mer_freq_C_G,12636.5,0.0
1mer_freq_C_C,12636.5,0.0
1mer_freq_3_A,12636.5,0.0
1mer_freq_3_T,12636.5,0.0
1mer_freq_3_G,12636.5,0.0
1mer_freq_3_C,12636.5,0.0
2mer_freq_5_AA,3477.0,0.0952941969037056
2mer_freq_5_AT,5325.0,0.05430179834365845
2mer_freq_5_AG,3666.0,0.09008189886808396
2mer_freq_5_AC,601.0,0.38083890080451965
2mer_freq_5_TA,3326.0,0.09939099997282028
2mer_freq_5_TT,129.0,1.2174599096179008
2mer_freq_5_TG,5142.0,0.05716240108013153
2mer_freq_5_TC,105.0,1.4394645974040032
2mer_freq_5_GA,3218.0,0.10299419909715653
2mer_freq_5_GT,32.0,4.497883699834347
2mer_freq_5_GG,3370.0,0.09823170006275177
2mer_freq_5_GC,1427.0,0.19949909895658494
2mer_freq_5_CA,55.0,2.5446236044168473
2mer_freq_5_CT,870.0,0.284972095489502
2mer_freq_5_CG,86.0,1.769907508790493
2mer_freq_5_CC,420.0,0.5097291007637977
2mer_freq_C_AA,12636.5,0.0
2mer_freq_C_AT,4930.0,0.06127950251102447
2mer_freq_C_AG,1778.0,0.16850600242614747
2mer_freq_C_AC,770.0,0.31403969675302507
2mer_freq_C_TA,8591.0,0.015458600223064422
2mer_freq_C_TT,2737.0,0.11925750076770783
2mer_freq_C_TG,144.0,1.1179956063628196
2mer_freq_C_TC,320.0,0.6420349970459938
2mer_freq_C_GA,847.0,0.29073680490255355
2mer_freq_C_GT,1269.0,0.2157250940799713
2mer_freq_C_GG,42.0,3.338043788075447
2mer_freq_C_GC,2226.0,0.14150660037994384
2mer_freq_C_CA,44.0,3.1987952142953873
2mer_freq_C_CT,76.0,1.9691013991832733
2mer_freq_C_CG,5742.0,0.0476978987455368
2mer_freq_C_CC,31.0,4.500630205869674
2mer_freq_3_AA,172.0,1.0217298030853272
2mer_freq_3_AT,1731.0,0.17204640209674835
2mer_freq_3_AG,698.0,0.33829659819602964
2mer_freq_3_AC,507.0,0.43392770141363146
2mer_freq_3_TA,3099.0,0.10678939968347549
2mer_freq_3_TT,5618.0,0.049648800492286684
2mer_freq_3_TG,1231.0,0.21956499963998793
2mer_freq_3_TC,344.0,0.6061771124601364
2mer_freq_3_GA,79.0,1.9020403921604156
2mer_freq_3_GT,24.0,5.97995161563158
2mer_freq_3_GG,7073.0,0.029477500915527345
2mer_freq_3_GC,1811.0,0.16604759693145751
2mer_freq_3_CA,102.0,1.4808137178421021
2mer_freq_3_CT,849.0,0.2895279973745346
2mer_freq_3_CG,4232.0,0.07631409913301468
2mer_freq_3_CC,431.0,0.4973936080932617
3mer_freq_5_AAA,6258.0,0.040258800983428954
3mer_freq_5_AAT,1944.0,0.15686050057411194
3mer_freq_5_AAG,114.0,1.3698329962790012
3mer_freq_5_AAC,524.0,0.42462940216064454
3mer_freq_5_ATA,12636.5,0.0
3mer_freq_5_ATT,5637.0,0.049362799525260924
3mer_freq_5_ATG,7914.0,0.02093220055103302
3mer_freq_5_ATC,5652.0,0.04911009967327118
3mer_freq_5_AGA,4667.0,0.06687689870595932
3mer_freq_5_AGT,2879.0,0.11383030265569687
3mer_freq_5_AGG,824.0,0.29722999334335326
3mer_freq_5_AGC,1207.0,0.22318070083856584
3mer_freq_5_ACA,579.0,0.39543949961662295
3mer_freq_5_ACT,3103.0,0.10661789774894714
3mer_freq_5_ACG,8587.0,0.015519000589847565
3mer_freq_5_ACC,164.0,1.053136084973812
3mer_freq_5_TAA,7226.0,0.027446699142456055
3mer_freq_5_TAT,6137.0,0.04173620045185089
3mer_freq_5_TAG,7819.0,0.021714699268341065
3mer_freq_5_TAC,12636.5,0.0
3mer_freq_5_TTA,7915.0,0.02092919945716858
3mer_freq_5_TTT,319.0,0.6427223026752472
3mer_freq_5_TTG,4309.0,0.0748432993888855
3mer_freq_5_TTC,34.0,4.334783394634724
3mer_freq_5_TGA,5773.0,0.047334198653697965
3mer_freq_5_TGT,6725.0,0.03415650129318237
3mer_freq_5_TGG,6191.0,0.040952499210834506
3mer_freq_5_TGC,3180.0,0.10404969900846481
3mer_freq_5_TCA,5172.0,0.05667930096387863
3mer_freq_5_TCT,699.0,0.3379194051027298
3mer_freq_5_TCG,673.0,0.348012301325798
3mer_freq_5_TCC,533.0,0.4196268945932388
3mer_freq_5_GAA,3127.0,0.10594849735498428
3mer_freq_5_GAT,12636.5,0.0
3mer_freq_5_GAG,1345.0,0.2066135048866272
3mer_freq_5_GAC,12636.5,0.0
3mer_freq_5_GTA,12636.5,0.0
3mer_freq_5_GTT,5634.0,0.04941820055246353
3mer_freq_5_GTG,2650.0,0.12262219786643982
3mer_freq_5_GTC,151.0,1.089881108701229
3mer_freq_5_GGA,510.0,0.43299059569835663
3mer_freq_5_GGT,98.0,1.5393525958061218
3mer_freq_5_GGG,2427.0,0.13207959979772568
3mer_freq_5_GGC,2167.0,0.14430360198020936
3mer_freq_5_GCA,1230.0,0.21966600120067598
3mer_freq_5_GCT,735.0,0.32620439529418943
3mer_freq_5_GCG,796.0,0.30675249844789504
3mer_freq_5_GCC,5735.0,0.047806599736213685
3mer_freq_5_CAA,106.0,1.4213553979992866
3mer_freq_5_CAT,4858.0,0.06289289891719818
3mer_freq_5_CAG,95.0,1.5930537074804305
3mer_freq_5_CAC,264.0,0.7398725003004074
3mer_freq_5_CTA,1198.0,0.22509539276361465
3mer_freq_5_CTT,33.0,4.487819994986057
3mer_freq_5_CTG,402.0,0.5369274973869324
3mer_freq_5_CTC,1561.0,0.18753039836883545
3mer_freq_5_CGA,1283.0,0.21355440020561217
3mer_freq_5_CGT,653.0,0.3544589996337891
3mer_freq_5_CGG,12636.5,0.0
3mer_freq_5_CGC,800.0,0.3054314017295837
3mer_freq_5_CCA,249.0,0.7655948966741561
3mer_freq_5_CCT,2534.0,0.12716780006885528
3mer_freq_5_CCG,3189.0,0.1036186009645462
3mer_freq_5_CCC,48.0,3.0992790132761003
3mer_freq_C_AAA,12636.5,0.0
3mer_freq_C_AAT,7346.0,0.026251599192619324
3mer_freq_C_AAG,2842.0,0.11533499956130981
3mer_freq_C_AAC,1644.0,0.17971070110797882
3mer_freq_C_ATA,1562.0,0.18749140202999115
3mer_freq_C_ATT,5636.0,0.04940190017223358
3mer_freq_C_ATG,468.0,0.4626847982406616
3mer_freq_C_ATC,313.0,0.6477281957864761
3mer_freq_C_AGA,1725.0,0.1725691020488739
3mer_freq_C_AGT,999.0,0.25864419639110564
3mer_freq_C_AGG,746.0,0.32286319583654405
3mer_freq_C_AGC,571.0,0.40021689236164093
3mer_freq_C_ACA,1482.0,0.19536269903182985
3mer_freq_C_ACT,3227.0,0.10280200093984604
3mer_freq_C_ACG,2280.0,0.13874059915542603
3mer_freq_C_ACC,671.0,0.3493397980928421
3mer_freq_C_TAA,627.0,0.3658228002488613
3mer_freq_C_TAT,879.0,0.2829653024673462
3mer_freq_C_TAG,1994.0,0.1540624976158142
3mer_freq_C_TAC,12636.5,0.0
3mer_freq_C_TTA,810.0,0.3020039044320583
3mer_freq_C_TTT,940.0,0.26854280233383176
3mer_freq_C_TTG,12636.5,0.0
3mer_freq_C_TTC,3177.0,0.10411310195922852
3mer_freq_C_TGA,3923.0,0.08361070156097412
3mer_freq_C_TGT,12636.5,0.0
3mer_freq_C_TGG,1447.0,0.19841239750385284
3mer_freq_C_TGC,901.0,0.2776573047041893
3mer_freq_C_TCA,3526.0,0.09362549781799316
3mer_freq_C_TCT,2445.0,0.13109400272369384
3mer_freq_C_TCG,716.0,0.3325544998049736
3mer_freq_C_TCC,71.0,2.0162113070487977
3mer_freq_C_GAA,4418.0,0.07243390083312988
3mer_freq_C_GAT,204.0,0.8901364982128144
3mer_freq_C_GAG,909.0,0.274903005361557
3mer_freq_C_GAC,1531.0,0.19040829241275786
3mer_freq_C_GTA,2119.0,0.14744860231876372
3mer_freq_C_GTT,441.0,0.484442800283432
3mer_freq_C_GTG,1495.0,0.1939199984073639
3mer_freq_C_GTC,1587.0,0.18552299737930297
3mer_freq_C_GGA,54.0,2.5790328115224836
3mer_freq_C_GGT,937.0,0.2695054948329926
3mer_freq_C_GGG,259.0,0.7447509914636612
3mer_freq_C_GGC,2685.0,0.12143640071153641
3mer_freq_C_GCA,4110.0,0.07903200089931488
3mer_freq_C_GCT,376.0,0.5680061995983123
3mer_freq_C_GCG,12636.5,0.0
3mer_freq_C_GCC,1241.0,0.2189838021993637
3mer_freq_C_CAA,110.0,1.3872086077928543
3mer_freq_C_CAT,3790.0,0.08707000017166137
3mer_freq_C_CAG,4329.0,0.07432659864425659
3mer_freq_C_CAC,994.0,0.2593304976820946
3mer_freq_C_CTA,3687.0,0.08952749967575073
3mer_freq_C_CTT,2639.0,0.12295539826154708
3mer_freq_C_CTG,123.0,1.2974492937326432
3mer_freq_C_CTC,28.0,4.981849990785122
3mer_freq_C_CGA,444.0,0.4823709040880203
3mer_freq_C_CGT,966.0,0.26364609897136687
3mer_freq_C_CGG,7751.0,0.022350500524044036
3mer_freq_C_CGC,7696.0,0.02276750057935715
3mer_freq_C_CCA,40.0,3.5369330033659936
3mer_freq_C_CCT,5.0,17.576700603961946
3mer_freq_C_CCG,3818.0,0.08630639910697938
3mer_freq_C_CCC,18.0,7.0519945040345196
3mer_freq_3_AAA,2543.0,0.1267284020781517
3mer_freq_3_AAT,821.0,0.29857290387153623
